EFF test for NAcc-BLA muscimol inactivation experiment (2wk delay between EFF acq and test)

Rat A1

37   357067	   359410	,
38   383333	   420181	k
39   420920	   421072	l
40   421444	   423286	k
41   437122	   437688	l
42   438706	   441514	l
43   451158	   456478	l
44   459608	   462390	l
45   473839	   474221	,
46   474599	   476883	l
47   478436	   479045	,
48   503738	   504136	l
49   511049	   512869	l
50   537106	   538050	l
51   538426	   538863	l
52   540683	   552467	l
53   560057	   564001	l
54   574808	   575376	l
55   577298	   581002	l
56   611574	   617410	l
57   628863	   630172	l
58   633143	   634522	,
59   637336	   637770	,
60   638656	   643925	l
61   651685	   652139	,
62   669046	   670872	l
63   673454	   675751	l
64   679875	   690671	l
65   690871	   691377	l
66   694839	   700086	l
67   709304	   715120	l
68   717934	   718123	,

Rat B6

1   4097	   4277	l
2   8503	   10584	l
3   15666	   18031	l
4   24946	   26404	l
5   30928	   31504	l
6   34783	   36758	l
7   52372	   53662	l
8   58353	   59183	l
9   61538	   63117	l
10   70582	   73692	l
11   77643	   80000	l
12   92828	   93847	l
13   97909	   98309	,
14   99247	   99584	l
15   104256	   104888	l
16   107566	   107809	l
17   118868	   119091	l
18   121099	   123065	,
19   124157	   128237	,
20   129727	   159759	,
21   161843	   169426	,
22   169953	   206445	,
23   208820	   211598	,
24   213126	   218753	,
25   219984	   225000	,
26   226463	   233920	,
27   240559	   242529	l
28   242843	   243421	,
29   251146	   252017	,
30   254852	   255987	,
31   264905	   266374	,
32   269709	   274503	,
33   277729	   293065	,
34   294263	   297470	,
35   298916	   303799	,
36   306862	   307631	l
37   318668	   319218	,
38   322993	   324477	,
39   338268	   339315	,
40   341038	   341499	,
41   342183	   342638	,
42   343311	   345661	l
43   353948	   355326	,
44   356047	   358421	k
45   361071	   364063	l
46   378457	   379021	,
47   381801	   383266	,
48   384774	   385891	,
49   390572	   395936	l
50   404728	   405908	l
51   414299	   415183	,
52   417205	   419120	l
53   426419	   427692	,
54   443001	   443444	l
55   454643	   455038	k
56   456814	   457368	,
57   457994	   458330	l
58   485703	   486979	l
59   489620	   490237	l
60   493214	   494354	l
61   497197	   499913	l
62   505073	   518447	k
63   520640	   521003	l
64   524922	   525495	l
65   533044	   541100	l
66   557752	   558236	,
67   567235	   573483	l
68   579208	   584171	l
69   595194	   596127	,
70   621056	   624727	l
71   655126	   656788	l
72   659836	   661874	l
73   682485	   686902	l
74   696644	   698531	l
75   701478	   703516	l
76   714862	   720362	k

rat B7

1   2083	   2516	l
2   8562	   9990	l
3   32863	   33735	l
4   38694	   39207	l
5   52872	   56160	l
6   67567	   68581	l
7   73991	   75467	l
8   88208	   88942	l
9   91076	   91739	,
10   103948	   109170	l
11   116700	   117014	l
12   119189	   119648	,
13   123419	   126557	,
14   129733	   131059	,
15   141099	   142053	l
16   147023	   147477	,
17   150426	   156406	,
18   158912	   160153	,
19   166796	   171815	,
20   197655	   199927	l
21   207427	   223240	k
22   240404	   243149	,
23   260099	   262045	l
24   307389	   308628	,
25   312221	   317373	l
26   320830	   323378	,
27   327211	   332416	l
28   336263	   343787	,
29   363007	   363457	l
30   376672	   378584	l
31   383750	   385717	k
32   399015	   400021	k
33   403052	   405145	k
34   406763	   407227	l
35   408579	   414229	l
36   420678	   422468	,
37   450409	   452515	,
38   458414	   465679	l
39   493220	   494898	l
40   499594	   524605	k
41   524809	   542982	k
42   549654	   551628	l
43   556516	   557611	k
44   558028	   564176	k
45   568290	   569179	l
46   571447	   577866	l
47   600314	   608885	k
48   609830	   612138	,
49   614399	   619157	k
50   625717	   627874	l
51   632584	   638831	l
52   682731	   682779	k
53   717736	   719528	l


************************2x speed!!! rating from now on*******************

rat B11

1   2302	   2757	,
2   6694	   7548	,
3   8353	   8670	,
4   12094	   13048	l
5   15360	   16097	l
6   22898	   23222	,
7   24194	   26640	,
8   28253	   29559	,
9   30786	   33451	,
10   34271	   35952	,
11   37035	   38363	,
12   39532	   40411	,
13   41549	   42214	,
14   50087	   50779	,
15   52628	   53094	,
16   56679	   57507	,
17   59903	   60169	,
18   60902	   61637	,
19   62538	   63279	,
20   64852	   65581	,
21   66243	   68400	,
22   73646	   75192	,
23   76384	   76882	,
24   78544	   79829	,
25   81357	   82084	,
26   83357	   87312	,
27   88335	   90829	,
28   92268	   93424	,
29   99430	   100004	,
30   103533	   104131	,
31   105011	   105603	,
32   109674	   118431	,
33   120453	   121668	,
34   127249	   128657	,
35   140503	   142036	,
36   142616	   143572	,
37   145141	   145795	,
38   156282	   157722	l
39   159703	   160287	,
40   162847	   165815	,
41   173171	   174666	,
42   177529	   178735	,
43   179751	   180179	,
44   187989	   189356	l
45   190338	   190745	,
46   199384	   199770	,
47   219035	   219607	,
48   232839	   234060	l
49   234912	   235356	,
50   237664	   238543	l
51   250491	   251646	k
52   253324	   256464	k
53   261018	   262227	l
54   265721	   266616	l
55   268050	   268439	l
56   271163	   272113	l
57   275992	   276222	l
58   277529	   278495	l
59   281436	   281916	k
60   295941	   299241	l
